,uid,nprocs,run_time,exe,POSIX_agg_perf_by_slowest,POSIX_TOTAL_FILES,POSIX_READ_ONLY_FILES,POSIX_WRITE_ONLY_FILES,POSIX_READ_WRITE_FILES,POSIX_UNIQUE_FILES,POSIX_SHARE_FILES,POSIX_OPENS,POSIX_FILENOS,POSIX_DUPS,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_MMAPS,POSIX_FSYNCS,POSIX_FDSYNCS,POSIX_RENAME_SOURCES,POSIX_RENAME_TARGETS,POSIX_RENAMED_FROM,POSIX_MODE,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_MAX_BYTE_READ,POSIX_MAX_BYTE_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_MEM_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,POSIX_FILE_ALIGNMENT,POSIX_MAX_READ_TIME_SIZE,POSIX_MAX_WRITE_TIME_SIZE,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_10K_100K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_READ_1M_4M,POSIX_SIZE_READ_4M_10M,POSIX_SIZE_READ_10M_100M,POSIX_SIZE_READ_100M_1G,POSIX_SIZE_READ_1G_PLUS,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_SIZE_WRITE_1M_4M,POSIX_SIZE_WRITE_4M_10M,POSIX_SIZE_WRITE_10M_100M,POSIX_SIZE_WRITE_100M_1G,POSIX_SIZE_WRITE_1G_PLUS,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,POSIX_FASTEST_RANK,POSIX_FASTEST_RANK_BYTES,POSIX_SLOWEST_RANK,POSIX_SLOWEST_RANK_BYTES
0,10872,1,18.737453937530518,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,568.0244605976693,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10872,1,0.009583234786987305,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -u bert_train.py ,11.781818181818181,1,0,1,0,1,0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,161.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.0,27.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2,10872,1,25.381682872772217,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,224.38778486782132,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10803,32,6502.530299425125,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,226.45755766179266,18,5,10,1,11,7,1402.0,0.0,0.0,13580.0,19463.0,178.0,3434.0,-18.0,0.0,0.0,0.0,0.0,0.0,5694.0,761701216.0,804274705.0,711235223.0,804242410.0,12211.0,19381.0,12300.0,19438.0,1.0,0.0,144.0,31736.0,18874368.0,142877.0,112915.0,2752.0,0.0,5312.0,1.0,5515.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,10261.0,9154.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,128.0,256.0,38784.0,30.0,15.0,8.0,1.0,128070.0,162360.0,82684.0,17596.0,23774.0,6652.0,78.0,66.0,68.0,1605039.0,87.0,1487096977.0
4,10872,1,18.42111611366272,/thfs3/home/testpdl1/llama/llama.cpp.dsp.tj/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,606.5132438092892,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10872,1,0.020290851593017578,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -c import sys;print(sys.path) ,9.0,1,0,1,0,1,0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,161.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.0,27.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
6,10872,1,44.82237267494202,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 32 -t 4 -e ,186.71218266486406,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,1242942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1242943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10872,1,37.537545680999756,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/llama.cpp.dsp/models/7B/ggml-model-f16-transpose.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,182.20963131276113,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,1242942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1242943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10803,64,988.3907432556152,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,264.3030982634752,17,4,9,2,11,6,1688.0,0.0,0.0,22153.0,33544.0,1330.0,3686.0,-17.0,0.0,0.0,0.0,0.0,0.0,5694.0,1096872629.0,1064685659.0,1016411478.0,1064677424.0,19228.0,33528.0,20489.0,33532.0,2.0,0.0,136.0,53948.0,17825792.0,156750.0,646387.0,1986.0,0.0,18403.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,4.0,1128.0,30878.0,6.0,1528.0,0.0,0.0,0.0,0.0,0.0,608.0,560.0,552.0,481104.0,375.0,375.0,375.0,69.0,672031.0,658328.0,636387.0,634719.0,40034.0,10092.0,410.0,385.0,86.0,1553935.0,144.0,2012158393.0
9,10872,1,0.010809183120727539,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -c import sys;print(sys.path) ,10.125,1,0,1,0,1,0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,161.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.0,27.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
10,10803,32,7229.558386802673,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,229.09145152134352,18,5,10,1,11,7,1402.0,0.0,0.0,13580.0,18831.0,178.0,3434.0,-18.0,0.0,0.0,0.0,0.0,0.0,5694.0,761701216.0,799891156.0,711235223.0,799858861.0,12211.0,18749.0,12300.0,18806.0,1.0,0.0,144.0,31104.0,18874368.0,142877.0,112723.0,2752.0,0.0,5312.0,1.0,5515.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,9628.0,9154.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,128.0,256.0,38784.0,30.0,15.0,8.0,1.0,127878.0,162460.0,82459.0,17878.0,23138.0,6649.0,75.0,66.0,35.0,1605039.0,97.0,1484207229.0
11,10872,1,20.062551975250244,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,520.1339672477549,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10872,1,23.326805591583252,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? -n 16 -t 4 -e ,223.54211506152657,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10872,1,30.014604806900024,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/llama.cpp.dsp/models/7B/ggml-model-f16-transpose.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,215.62961356637896,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,1242942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1242943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10803,64,756.8722901344299,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,302.7232527761465,17,4,9,2,11,6,1688.0,0.0,0.0,22153.0,33915.0,1330.0,3686.0,-17.0,0.0,0.0,0.0,0.0,0.0,5694.0,1096872629.0,1063024480.0,1016411478.0,1063016245.0,19228.0,33899.0,20489.0,33903.0,2.0,0.0,136.0,54319.0,17825792.0,156750.0,643646.0,1986.0,0.0,18403.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,380.0,753.0,31248.0,6.0,1528.0,0.0,0.0,0.0,0.0,0.0,608.0,560.0,552.0,481104.0,375.0,375.0,375.0,69.0,670098.0,656612.0,634650.0,632807.0,40034.0,10092.0,408.0,385.0,94.0,1553935.0,145.0,2010515513.0
15,10872,1,18.971463680267334,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,509.476146124392,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,10803,64,827.2554421424866,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,274.0238802553313,17,4,9,2,11,6,1688.0,0.0,0.0,22153.0,33919.0,1330.0,3686.0,-17.0,0.0,0.0,0.0,0.0,0.0,5694.0,1096872629.0,1070870619.0,1016411478.0,1070862384.0,19228.0,33903.0,20489.0,33907.0,2.0,0.0,136.0,54323.0,17825792.0,156750.0,649475.0,1986.0,0.0,18403.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,379.0,1128.0,30878.0,6.0,1528.0,0.0,0.0,0.0,0.0,0.0,608.0,560.0,552.0,481104.0,375.0,375.0,375.0,69.0,676119.0,662488.0,640547.0,638167.0,40034.0,10092.0,410.0,385.0,166.0,1553935.0,54.0,2018343353.0
17,10872,1,38.77934122085571,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,195.1584872750337,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,10872,1,37.93444108963013,/thfs3/home/testpdl1/llama/240205/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,175.16724800056372,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,1242942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1242943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10872,1,36.00698924064636,/thfs3/home/testpdl1/llama/llama.cpp.dsp/./build/bin/main -m /thfs3/home/testpdl1/llama/ggml.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,224.7257954078605,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,1230766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1230767.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230767.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10803,64,1028.888832807541,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,256.6142293600933,17,4,9,2,11,6,1688.0,0.0,0.0,22153.0,33921.0,1330.0,3686.0,-17.0,0.0,0.0,0.0,0.0,0.0,5694.0,1096872629.0,1066719757.0,1016411478.0,1066711522.0,19228.0,33905.0,20489.0,33909.0,2.0,0.0,136.0,54325.0,17825792.0,156750.0,647630.0,1986.0,0.0,18403.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,755.0,378.0,31254.0,6.0,1528.0,0.0,0.0,0.0,0.0,0.0,608.0,560.0,552.0,481104.0,375.0,375.0,375.0,69.0,673274.0,659796.0,637522.0,635347.0,40034.0,10093.0,408.0,385.0,134.0,1553935.0,106.0,2014187833.0
21,10803,64,932.2712614536285,/thfs3/home/stu2/vasp-6.3.2-gcc9.3.0-mpi-x/vasp ,220.83611946328833,17,4,9,2,11,6,1688.0,0.0,0.0,22153.0,33544.0,1330.0,3686.0,-17.0,0.0,0.0,0.0,0.0,0.0,5694.0,1096872629.0,1064036018.0,1016411478.0,1064027783.0,19228.0,33528.0,20489.0,33532.0,2.0,0.0,136.0,53948.0,17825792.0,156750.0,157478.0,1986.0,0.0,18403.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,4.0,1128.0,30878.0,6.0,1528.0,0.0,0.0,0.0,0.0,0.0,608.0,560.0,552.0,481104.0,375.0,375.0,375.0,69.0,671692.0,657540.0,635618.0,634004.0,40033.0,10092.0,409.0,384.0,99.0,1553935.0,173.0,2011506073.0
22,10872,1,0.17557692527770996,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -c import sys;print(sys.path) ,2.024000972543026,32,15,1,0,32,0,24.0,6.0,3.0,30.0,1.0,29.0,58.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,174534.0,282.0,174519.0,281.0,15.0,0.0,15.0,0.0,0.0,14.0,256.0,15.0,30408701.0,174534.0,282.0,15.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174816.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,10872,1,0.02083110809326172,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -c import sys;print(sys.path) ,9.0,1,0,1,0,1,0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,161.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.0,27.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
24,10872,1,0.020034313201904297,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -c import sys;print(sys.path) ,10.285714285714286,1,0,1,0,1,0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,161.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.0,27.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
25,10872,1,19.778870820999146,./build/bin/main -m /thfs3/home/testpdl1/llama/llama.cpp.dsp/models/7B/ggml-model-f16-transpose.gguf -p What is Love? Love can be: -n 16 -t 4 -e ,577.3074779377613,1,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,1242942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1048576.0,1242943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,10872,1,0.010888099670410156,/thfs3/home/testpdl1/miniforge3/envs/torch2/bin/python -c import sys;print(sys.path) ,6.75,1,0,1,0,1,0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,161.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,-1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.0,27.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
